Date,Amount,Subcategory,ITEM,,,,
28/02/2017,-50,CASH,CO-OP GROUP,,,,
28/02/2017,-20,CASH,CO-OP GROUP,,,,
28/02/2017,-3,PAYMENT,CO-OP GROUP,,,,
28/02/2017,-12.84,PAYMENT,KINDLE-TechnologyR,,,,
28/02/2017,-5.5,PAYMENT,WAITROSE,,,,
28/02/2017,-10.76,PAYMENT,JOHN LEWIS,,,,
28/02/2017,-200,PAYMENT,CO-OP GROUP,,,,
28/02/2017,-9380.04,FT,THE WYCH ELM,,,,
28/02/2017,-1766.1,FT,ITUNES.COM/BILL,,,,
28/02/2017,-20,PAYMENT,CENTER PARCS,,,,
28/02/2017,-1274.4,PAYMENT,CENTER PARCS,,,,
28/02/2017,-248.73,FT,HAWTONS,,,,
28/02/2017,-39,DIRECTDEBIT,TNG LONGLEAT,,,,
28/02/2017,19909.12,DIRECTDEP,CENTER PARCS,,,,
27/02/2017,-50,CASH,Amazon Digital Dwn,,,,
27/02/2017,50,FT,CAFE ROUGE,,,,
27/02/2017,50,FT,CENTER PARCS,,,,
27/02/2017,-4.65,PAYMENT,CENTER PARCS,,,,
27/02/2017,-5.85,PAYMENT,CENTER PARCS,,,,
27/02/2017,-8.9,PAYMENT,CENTER PARCS,,,,
27/02/2017,-4.65,PAYMENT,STRADA LONGLEAT,,,,
27/02/2017,-8.55,PAYMENT,CENTER PARCS,,,,
27/02/2017,-2,PAYMENT,CENTER PARCS,,,,
27/02/2017,-21.02,PAYMENT,CENTER PARCS,,,,
27/02/2017,-9.95,PAYMENT,GOOGLE,,,,
27/02/2017,-12.99,PAYMENT,WATERSTONES,,,,
27/02/2017,-8.8,PAYMENT,CO-OP GROUP,,,,
27/02/2017,-5.5,PAYMENT,SHELL KINGSTON HIL,,,,
27/02/2017,-1.6,PAYMENT,JOHN LEWIS FINANCIAL,,,,
27/02/2017,-2.4,PAYMENT,MOTO READING S/W W,,,,
27/02/2017,-600,PAYMENT,MOTO READING S/W W,,,,
27/02/2017,-208.3,PAYMENT,ESSO REIGATE MANOR,,,,
27/02/2017,208.3,FT,MOTO BURGER KING -,,,,
27/02/2017,600,FT,FOSTERS EVENT CATE,,,,
27/02/2017,-62.33,PAYMENT,CAROUSEL,,,,
27/02/2017,-5.6,PAYMENT,MARKS&SPENCER,,,,
27/02/2017,-4.45,PAYMENT,NEXT,,,,
27/02/2017,-6.7,PAYMENT,GAP,,,,
27/02/2017,-5.6,PAYMENT,BENTALL CENTRE,,,,
27/02/2017,-16.74,PAYMENT,THE WYCH ELM,,,,
27/02/2017,-4.8,PAYMENT,BOOTS,,,,
27/02/2017,100,FT,Amazon Svcs Europe,,,,
24/02/2017,-21.6,PAYMENT,SAN-JAY,,,,
24/02/2017,-10.05,PAYMENT,THE BEER HOUSE,,,,
24/02/2017,-1.3,OTH,CO-OP GROUP,,,,
24/02/2017,-4.25,OTH,K10,,,,
24/02/2017,-2.55,PAYMENT,CO-OP GROUP,,,,
24/02/2017,45,FT,THE POTTERY,,,,
23/02/2017,-4.8,PAYMENT,R A BEVAN&CO LTD,,,,
23/02/2017,-21.6,PAYMENT,Amazon Digital Dwn,,,,
23/02/2017,-45,PAYMENT,QUEENS GASTRO BAR,,,,
23/02/2017,-2.6,PAYMENT,H&M,,,,
23/02/2017,-2.55,OTH,LOCAL HERO (KINGST,,,,
23/02/2017,-4.45,OTH,THE WYCH ELM,,,,
23/02/2017,-7.99,PAYMENT,TOYS R US,,,,
22/02/2017,-10,CASH,TESCO STORES,,,,
22/02/2017,-4.8,PAYMENT,SAINSBURYS S/MKT,,,,
22/02/2017,-3.95,PAYMENT,LIGHT CAFE,,,,
22/02/2017,-4.8,PAYMENT,WAITROSE,,,,
22/02/2017,-21.6,PAYMENT,CO-OP GROUP,,,,
22/02/2017,-2.6,PAYMENT,CO-OP GROUP,,,,
22/02/2017,-2.75,OTH,PARK TAVERN,,,,
22/02/2017,-2.5,OTH,THE WYCH ELM,,,,
22/02/2017,-8.99,PAYMENT,T K MAXX,,,,
21/02/2017,-10,CASH,THE WYCH ELM,,,,
21/02/2017,-4.8,PAYMENT,PRET A MANGER,,,,
21/02/2017,-7.99,PAYMENT,WAITROSE,,,,
21/02/2017,-1.85,PAYMENT,KINGSTON,,,,
21/02/2017,-12.5,PAYMENT,LE PAIN QUOTIDIEN,,,,
21/02/2017,-4500,PAYMENT,CO-OP GROUP,,,,
21/02/2017,4500,FT,PONCHO,,,,
21/02/2017,-630.25,FT,THE BEER HOUSE,,,,
21/02/2017,-9488.15,PAYMENT,CENTER PARCS,,,,
21/02/2017,10118.4,FT,WAITROSE,,,,
21/02/2017,-25,PAYMENT,CENTER PARCS,,,,
21/02/2017,130,FT,CO-OP GROUP,,,,
20/02/2017,-40,CASH,WHITE HORSE,,,,
20/02/2017,-5.4,PAYMENT,CO-OP GROUP,,,,
20/02/2017,-7.99,PAYMENT,SHELL KINGSTONI,,,,
20/02/2017,-19.25,PAYMENT,SWAN INN,,,,
20/02/2017,-3.7,PAYMENT,CO-OP GROUP,,,,
20/02/2017,-5.9,PAYMENT,WAITROSE,,,,
20/02/2017,-40.8,PAYMENT,MILLETS,,,,
20/02/2017,-66,PAYMENT,SAINSBURYS S/MKTS,,,,
20/02/2017,-2.99,PAYMENT,LUCY WHITE,,,,
20/02/2017,-20,DIRECTDEBIT,THE WYCH ELM,,,,
20/02/2017,-61.05,DIRECTDEBIT,GAP,,,,
20/02/2017,-5760,PAYMENT,WHITE HORSE,,,,
20/02/2017,5760,FT,WHITE HORSE,,,,
20/02/2017,159.79,FT,SHELL KINGSTON HIL,,,,
20/02/2017,-23.99,PAYMENT,COSTA COFFEE,,,,
20/02/2017,-10.65,PAYMENT,CO-OP GROUP,,,,
20/02/2017,-85.76,PAYMENT,CO-OP GROUP,,,,
20/02/2017,-135.8,PAYMENT,B'CARD BILL P/MENT,,,,
20/02/2017,-18.97,PAYMENT,Amazon Svcs Europe,,,,
20/02/2017,-7.99,PAYMENT,POD,,,,
20/02/2017,-19.85,PAYMENT,WAITROSE,,,,
20/02/2017,-12.95,PAYMENT,CENTER PARCS,,,,
20/02/2017,-2.4,PAYMENT,CO-OP GROUP,,,,
20/02/2017,-3.1,PAYMENT,THE WYCH ELM,,,,
20/02/2017,-13.75,PAYMENT,ICON HAIRDRESSING,,,,
20/02/2017,-23.2,PAYMENT,HOBBLEDOWN LIMITED,,,,
17/02/2017,-40,CASH,L' ANIMA CAFE,,,,
17/02/2017,-10,CASH,THE CRAFT BEER COM,,,,
17/02/2017,-2,PAYMENT,THE CRAFT BEER COM,,,,
17/02/2017,-10.49,PAYMENT,THE CRAFT BEER COM,,,,
17/02/2017,-28,PAYMENT,COSTA COFFEE,,,,
17/02/2017,-3.5,PAYMENT,THE CRAFT BEER COM,,,,
17/02/2017,-6.3,PAYMENT,ALBERT ARMS,,,,
17/02/2017,-21.6,PAYMENT,ICON HAIRDRESSING,,,,
17/02/2017,-2.6,PAYMENT,PRET A MANAGER,,,,
17/02/2017,-2.75,PAYMENT,CO-OP GROUP,,,,
17/02/2017,-500,CASH,RINGGO,,,,
17/02/2017,-4.3,PAYMENT,MARKS&SPENCER,,,,
16/02/2017,-4.8,PAYMENT,FUN LEARNING LTD,,,,
16/02/2017,-1.85,PAYMENT,MARKS&SPENCER,,,,
16/02/2017,-5.99,PAYMENT,O2,,,,
16/02/2017,-11.75,PAYMENT,CO-OP GROUP,,,,
16/02/2017,-16.57,PAYMENT,LAUREL PHARMACY,,,,
16/02/2017,-4.8,PAYMENT,RB OF KINGSTON PAR,,,,
16/02/2017,-21.6,PAYMENT,WAITROSE,,,,
16/02/2017,-5.15,PAYMENT,THE GOOD EARTH EXP,,,,
16/02/2017,-2.6,PAYMENT,THE RIVER HAVEN HO,,,,
16/02/2017,-2.75,PAYMENT,THE SHIP INN,,,,
16/02/2017,-3.8,PAYMENT,THE SHIP INN,,,,
16/02/2017,-362,PAYMENT,DRI Enterprise Arc GERMANY,,,,
16/02/2017,-10,DIRECTDEBIT,DESVINS,,,,
16/02/2017,224.7,DIRECTDEP,CO-OP GROUP,,,,
15/02/2017,-5843.18,FT,CO-OP GROUP,,,,
15/02/2017,-984.79,FT,AL FORNO,,,,
15/02/2017,-6.6,PAYMENT,EAST MIDLANDS TRAI,,,,
15/02/2017,-12.55,PAYMENT,ESSO CHISWICK FOVE,,,,
15/02/2017,-3.9,PAYMENT,M&S SIMPLY FOOD -,,,,
15/02/2017,-75.38,PAYMENT,GOOGLE,,,,
15/02/2017,-6.05,PAYMENT,BOATERS,,,,
15/02/2017,-1.85,PAYMENT,TOP MAN,,,,
15/02/2017,-4.99,PAYMENT,STEINS,,,,
15/02/2017,-15.55,PAYMENT,BENTALLS KINGSTON,,,,
15/02/2017,-6.6,PAYMENT,WILKO RETAIL LIMIT,,,,
15/02/2017,-21.6,PAYMENT,JOHN LEWIS,,,,
15/02/2017,-3.25,PAYMENT,JELLYBUGS KINGSTON,,,,
15/02/2017,-2.5,PAYMENT,THE WYCH ELM,,,,
15/02/2017,-46.24,PAYMENT,DF MEXICO,,,,
15/02/2017,-677,PAYMENT,WATER POET,,,,
15/02/2017,6750,BBP,COSTA COFFEE,,,,
15/02/2017,-20,REPEATPMT,CO-OP GROUP,,,,
14/02/2017,-10,CASH,CO-OP GROUP,,,,
14/02/2017,1039,FT,QUEENS GASTRO BAR,,,,
14/02/2017,-4.8,PAYMENT,CO-OP GROUP,,,,
14/02/2017,-9.59,PAYMENT,LAUREL PHARMACY,,,,
14/02/2017,-1.85,PAYMENT,WWW.HUNGRYHOUSE.CO,,,,
14/02/2017,-11.63,PAYMENT,THE CANBURY ARMS,,,,
14/02/2017,-17.5,PAYMENT,K10,,,,
14/02/2017,-18.74,PAYMENT,CO-OP GROUP,,,,
14/02/2017,-6.3,PAYMENT,BETTER PRICE KINGS,,,,
14/02/2017,-18.5,PAYMENT,JAMIE'S ITALIAN,,,,
14/02/2017,-28.98,PAYMENT,THE WYCH ELM,,,,
14/02/2017,-13.8,PAYMENT,CO-OP GROUP,,,,
14/02/2017,-7.75,PAYMENT,GREEN MAN,,,,
13/02/2017,-40,CASH,GREEN MAN,,,,
13/02/2017,-10,CASH,THE GEORGE-TERMINA,,,,
13/02/2017,-13.16,PAYMENT,LAVENDON POST OFFI,,,,
13/02/2017,-2.7,PAYMENT,CO-OP GROUP,,,,
13/02/2017,-5.6,PAYMENT,ALL BAR,,,,
13/02/2017,-31.95,PAYMENT,CO-OP GROUP,,,,
13/02/2017,-7.43,PAYMENT,ALL BAR,,,,
13/02/2017,-2.2,PAYMENT,VITAL INGREDIENT,,,,
13/02/2017,-7.2,PAYMENT,WHISTLESTOP,,,,
13/02/2017,-38.5,PAYMENT,POD,,,,
13/02/2017,-1416,PAYMENT,K10,,,,
13/02/2017,-14,PAYMENT,THE BEER HOUSE,,,,
13/02/2017,-80.75,PAYMENT,CO-OP GROUP,,,,
13/02/2017,-14.95,PAYMENT,CO-OP GROUP,,,,
13/02/2017,-10.7,PAYMENT,PRET A MANAGER,,,,
13/02/2017,-5.2,PAYMENT,PRET A MANAGER,,,,
13/02/2017,-18.76,PAYMENT,THE CARDINAL,,,,
13/02/2017,370,FT,THE CARDINAL,,,,
13/02/2017,-20,CASH,THE CARDINAL,,,,
13/02/2017,-13.35,PAYMENT,THE WYCH ELM,,,,
13/02/2017,-46.04,PAYMENT,7IM,,,,
13/02/2017,-10.63,PAYMENT,COSTA COFFEE,,,,
13/02/2017,-11.03,PAYMENT,POD,,,,
13/02/2017,-6,PAYMENT,THE BEER HOUSE,,,,
13/02/2017,-40,PAYMENT,BOOTS,,,,
13/02/2017,-44,PAYMENT,NETFLIX.COM,,,,
13/02/2017,-7.33,PAYMENT,GOOGLE,,,,
13/02/2017,-7.99,PAYMENT,THE WYCH ELM,,,,
13/02/2017,-14.78,PAYMENT,CO-OP GROUP,,,,
10/02/2017,1416,FT,LUCY WHITE,,,,
10/02/2017,-1.85,PAYMENT,PIZZA EXPRESS,,,,
10/02/2017,-4.8,PAYMENT,ODEON/BOOKIT,,,,
10/02/2017,-21.6,PAYMENT,BETTER PRICE KINGS,,,,
10/02/2017,-3.49,PAYMENT,ROSE THEATRE LINGS,,,,
10/02/2017,-2.95,PAYMENT,ROSE THEATRE LINGS,,,,
10/02/2017,-2.3,PAYMENT,JAMIE'S ITALIAN,,,,
10/02/2017,-4.45,PAYMENT,JOHN LEWIS,,,,
09/02/2017,-50,CASH,ANGLERS,,,,
09/02/2017,-20.05,PAYMENT,THE KINGS ARMS,,,,
09/02/2017,-7,PAYMENT,COSTA COFFEE,,,,
09/02/2017,-10.75,PAYMENT,CO-OP GROUP,,,,
09/02/2017,-4.8,PAYMENT,FALCON,,,,
09/02/2017,-1.85,PAYMENT,FALCON,,,,
09/02/2017,-3.25,PAYMENT,THE KINGS ARMS,,,,
09/02/2017,-5.3,PAYMENT,PRET A MANAGER,,,,
09/02/2017,-9.99,PAYMENT,TAKE A SIP,,,,
09/02/2017,-27.3,PAYMENT,CARD FACTORY,,,,
09/02/2017,-10,PAYMENT,LAKELAND,,,,
09/02/2017,-21.51,PAYMENT,TIGER,,,,
09/02/2017,-5,PAYMENT,PARTICA KINGSTON,,,,
08/02/2017,-11.86,PAYMENT,THE ENTERTAINER,,,,
08/02/2017,-4.8,PAYMENT,H&M,,,,
08/02/2017,-5.95,PAYMENT,K10,,,,
08/02/2017,-6.75,PAYMENT,JOHN LEWIS,,,,
08/02/2017,-2.4,PAYMENT,JOHN LEWIS,,,,
08/02/2017,-2.4,OTH,HEMA RETAIL UK,,,,
08/02/2017,-21.6,PAYMENT,LE PAIN QUOTIDIEN,,,,
08/02/2017,-2.65,PAYMENT,SAINSBURYS S/MKT,,,,
08/02/2017,-7.99,PAYMENT,H TONGUE LUCY + JEZ DAVIES BBP,,,,
08/02/2017,-35.55,PAYMENT,CO-OP GROUP,,,,
08/02/2017,-5.75,DIRECTDEBIT,THE WYCH ELM,,,,
07/02/2017,-4.8,PAYMENT,GREEN MAN,,,,
07/02/2017,-1.85,PAYMENT,KIE LTD,,,,
07/02/2017,-5.49,PAYMENT,TEA-ZELS,,,,
07/02/2017,-10.91,PAYMENT,CO-OP GROUP,,,,
07/02/2017,-3.99,PAYMENT,THE THREE CRANES I,,,,
07/02/2017,-6,PAYMENT,NANDOS AT ALBANS,,,,
07/02/2017,-9,PAYMENT,WAITROSE,,,,
07/02/2017,-3.35,PAYMENT,BOOTS/,,,,
07/02/2017,-50,PAYMENT,SHELL KINGSTONI,,,,
07/02/2017,-0.79,PAYMENT,CO-OP GROUP,,,,
07/02/2017,-121.57,DIRECTDEBIT,WWW.THETOYSHOP.COM,,,,
06/02/2017,200.2,FT,DEEA BANGLADESHI,,,,
06/02/2017,504,FT,RB KINGSTON GUILDH,,,,
06/02/2017,-5760,PAYMENT,Q PARK EDEN WALK,,,,
06/02/2017,5760,FT,K10,,,,
06/02/2017,-40.45,PAYMENT,JUSTGIVING.COM,,,,
06/02/2017,-123.94,PAYMENT,COSTA COFFEE,,,,
06/02/2017,-11.25,PAYMENT,MARKS&SPENCER,,,,
06/02/2017,-14.36,PAYMENT,ASDA STORES,,,,
06/02/2017,-24.43,DIRECTDEBIT,BOOTS,,,,
06/02/2017,-34.49,PAYMENT,SHELL TUBS HILL,,,,
06/02/2017,-9.25,PAYMENT,CO-OP GROUP,,,,
06/02/2017,-21,PAYMENT,CO-OP GROUP,,,,
06/02/2017,-15.72,PAYMENT,THE WYCH ELM,,,,
06/02/2017,-4.88,PAYMENT,ZARA KINGSTON,,,,
06/02/2017,-100,CASH,THE WYCH ELM,,,,
06/02/2017,-14.95,PAYMENT,CO-OP GROUP,,,,
06/02/2017,-504,PAYMENT,VITAL INGREDIENT,,,,
06/02/2017,-200.2,PAYMENT,COSTA COFFEE,,,,
06/02/2017,-32.99,PAYMENT,PRET A MANAGER,,,,
06/02/2017,-149,PAYMENT,RYANAIR,,,,
06/02/2017,-11.25,PAYMENT,WWW.LOCKON.RU CURR AMOUNT IN USD,,,,
03/02/2017,-4.8,PAYMENT,JOHN LEWIS,,,,
03/02/2017,-21.6,PAYMENT,BENTALLS KINGSTON,,,,
03/02/2017,-1.7,OTH,FUN LEARNING LTD,,,,
03/02/2017,-2.6,OTH,WATERSTONES,,,,
03/02/2017,-4.86,PAYMENT,MATRAS Ksiegarnia POLAND,,,,
03/02/2017,-5.74,PAYMENT,CO-OP GROUP,,,,
03/02/2017,-5.74,PAYMENT,WAITROSE,,,,
03/02/2017,-10.86,PAYMENT,FEATHERDOWN,,,,
02/02/2017,-6.3,PAYMENT,CO-OP GROUP,,,,
02/02/2017,-17.4,PAYMENT,FOOD FOR THOUGHT,,,,
02/02/2017,-21.6,PAYMENT,CLAS OHLSON,,,,
02/02/2017,-2.6,OTH,NCP LIMITED,,,,
02/02/2017,-2.45,OTH,7IM,,,,
02/02/2017,-2.5,PAYMENT,7IM,,,,
02/02/2017,-7.8,OTH,ROSEBUD II POLAND,,,,
02/02/2017,-500,FT,RYANAIR,,,,
02/02/2017,-500,PAYMENT,JOHN LEWIS FINANCIAL,,,,
02/02/2017,-3000,PAYMENT,CO-OP GROUP,,,,
02/02/2017,3000,FT,PAYPAL,,,,
01/02/2017,-6,OTH,YUMBOX-UK,,,,
01/02/2017,-9.5,OTH,BOOTS/,,,,
01/02/2017,-15.5,OTH,WWW.HAPP JCT,,,,
01/02/2017,4,OTH,OAKTREE,,,,
01/02/2017,-2.4,PAYMENT,OAKTREE,,,,
01/02/2017,-21.6,PAYMENT,SHELL KINGSTON HIL,,,,
01/02/2017,-1376.73,PAYMENT,TTT MONEYCORP LIMI,,,,
01/02/2017,-2.65,PAYMENT,WINDMILL AIR,,,,
01/02/2017,-2.6,PAYMENT,WINDMILL AIR,,,,
01/02/2017,-74.43,PAYMENT,JD WETHERSPOON PLC,,,,
01/02/2017,-43.49,CASH,LAKELAND,,,,
01/02/2017,-23.62,DIRECTDEBIT,LUCY WHITE,,,,
01/02/2017,-2534.58,DIRECTDEBIT,WAITROSE,,,,
01/02/2017,-18.8,DIRECTDEBIT,CO-OP GROUP,,,,
01/02/2017,-18.8,DIRECTDEBIT,ALL BAR,,,,
31/01/2017,-230,CASH,QUEEN OF HOXTON,,,,
31/01/2017,-3.7,PAYMENT,QUEEN OF HOXTON,,,,
31/01/2017,-7.45,PAYMENT,CLAS OHLSON,,,,
31/01/2017,-90.6,PAYMENT,RYMAN,,,,
31/01/2017,-581.84,PAYMENT,COSTA COFFEE,,,,
31/01/2017,-2.5,PAYMENT,PEMBROKE LODGE,,,,
31/01/2017,-4651.85,FT,K10,,,,
31/01/2017,-1600,PAYMENT,THE BEER HOUSE,,,,
31/01/2017,1600,FT,DEEA BANGLADESHI,,,,
31/01/2017,-589.58,PAYMENT,TFL CYCLE HIRE,,,,
31/01/2017,-6,PAYMENT,TAKE A SIP,,,,
31/01/2017,-39,DIRECTDEBIT,CO-OP GROUP,,,,
31/01/2017,7454.12,DIRECTDEP,ALBERT ARMS,,,,
30/01/2017,-40,CASH,THE WYCH ELM,,,,
30/01/2017,-4,PAYMENT,CO-OP GROUP,,,,
30/01/2017,-5,PAYMENT,LAUREL PHARMACY,,,,
30/01/2017,-4,PAYMENT,VITAL INGREDIENT,,,,
30/01/2017,-1.99,PAYMENT,THE BEER HOUSE,,,,
30/01/2017,-3.6,PAYMENT,COSTA COFFEE,,,,
30/01/2017,-12.45,PAYMENT,THE WYCH ELM,,,,
30/01/2017,-7.76,OTH,CO-OP GROUP,,,,
30/01/2017,-1300,PAYMENT,THE FIX UK LTD,,,,
30/01/2017,-1500,PAYMENT,CO-OP GROUP,,,,
30/01/2017,-20,CASH,VITAL INGREDIENT,,,,
30/01/2017,-1.79,PAYMENT,FLITTNER,,,,
30/01/2017,-40,CASH,SUITED AND BOOTED,,,,
30/01/2017,-83.9,PAYMENT,SHELL KINGSTON HIL,,,,
30/01/2017,-6.7,PAYMENT,CREAMS,,,,
30/01/2017,-7.3,PAYMENT,TIGER,,,,
27/01/2017,10000,DIRECTDEP,WAITROSE,,,,
27/01/2017,-10450,FT,Uber BV,,,,
27/01/2017,10000,DIRECTDEP,CO-OP GROUP,,,,
27/01/2017,450,BCC,CO-OP GROUP,,,,
27/01/2017,-11.9,PAYMENT,PRET A MANGER,,,,
27/01/2017,-3.7,PAYMENT,CO-OP GROUP,,,,
27/01/2017,-3.7,PAYMENT,PRET A MANGER,,,,
27/01/2017,-15,PAYMENT,BENTALLS KINGSTON,,,,
27/01/2017,-10,PAYMENT,PEMBROKE LODGE,,,,
27/01/2017,-3.9,OTH,THE WYCH ELM,,,,
27/01/2017,-21.6,PAYMENT,K10,,,,
27/01/2017,-28.8,PAYMENT,T K MAXX,,,,
27/01/2017,-449.99,PAYMENT,THE WYCH ELM,,,,
27/01/2017,-5.35,PAYMENT,SELFSERVE TICKET,,,,
27/01/2017,-10,CASH,TIGER,,,,
26/01/2017,449.99,FT,JOHN LEWIS,,,,
26/01/2017,-2.4,PAYMENT,JOHN LEWIS,,,,
26/01/2017,-10,PAYMENT,THE ENTERTAINER,,,,
26/01/2017,-13.64,PAYMENT,HOTEL CHOCOLAT RET,,,,
26/01/2017,-9.99,PAYMENT,BOOTS,,,,
26/01/2017,-2.4,OTH,PAPERCHASE PRODUCT,,,,
26/01/2017,-21.6,PAYMENT,JO JO MAMAN BEBE,,,,
26/01/2017,-2.6,OTH,WH SMITH,,,,
26/01/2017,-2.8,OTH,www.lesfleurs.ch SWITZERLAND,,,,
26/01/2017,-2.3,PAYMENT,K10,,,,
26/01/2017,-10.2,PAYMENT,TICKETOFFICESALE,,,,
26/01/2017,-7.8,OTH,CO-OP GROUP,,,,
26/01/2017,250,FT,Confiserie Sprungl SWITZERLAND,,,,
26/01/2017,-50,CASH,CUPP JCT,,,,
25/01/2017,-10,CASH,ZUG SBB SWITZERLAND,,,,
25/01/2017,-4.8,PAYMENT,CO-OP GROUP,,,,
25/01/2017,-16.65,PAYMENT,CO-OP GROUP,,,,
25/01/2017,-21.6,PAYMENT,swissrentasport AG SWITZERLAND,,,,
25/01/2017,-1.5,OTH,Luftseilbahn SWITZERLAND,,,,
25/01/2017,-2,OTH,CO-OP GROUP,,,,
25/01/2017,-0.8,OTH,CLARK'S TOYS&GIF,,,,
25/01/2017,-691,PAYMENT,COTSWOLD OUTDOOR,,,,
24/01/2017,-20,CASH,Stockli Swiss Spor SWITZERLAND,,,,
24/01/2017,691,FT,SHELL KINGSTONI,,,,
24/01/2017,-8.9,PAYMENT,RINGGO,,,,
24/01/2017,-4.8,PAYMENT,H/WICK CAR WASH,,,,
24/01/2017,-7.55,PAYMENT,Uber BV,,,,
24/01/2017,-89.81,PAYMENT,Uber BV,,,,
24/01/2017,-382.18,PAYMENT,MONSOON/ACCZ LTD,,,,
24/01/2017,-5,PAYMENT,PRET A MANGER,,,,
24/01/2017,-5.03,PAYMENT,THE WYCH ELM,,,,
24/01/2017,-6.64,PAYMENT,THE CANBURY ARMS,,,,
24/01/2017,-479.4,PAYMENT,BOOTS,,,,
23/01/2017,-10,CASH,PRET A MANAGER,,,,
23/01/2017,-30,CASH,THE BEER HOUSE,,,,
23/01/2017,250,FT,VITAL INGREDIENT,,,,
23/01/2017,479.4,FT,THE WYCH ELM,,,,
23/01/2017,383,FT,THE WYCH ELM,,,,
23/01/2017,-57.3,PAYMENT,CO-OP GROUP,,,,
23/01/2017,-7.3,PAYMENT,COSTA COFFEE,,,,
23/01/2017,-17.3,PAYMENT,WWW.NPOWER.COM,,,,
23/01/2017,-7.99,PAYMENT,VA KINGSTON-RICHMO,,,,
23/01/2017,-13.22,PAYMENT,CO-OP GROUP,,,,
23/01/2017,-1.5,PAYMENT,WWW.NPOWER.COM,,,,
23/01/2017,-5.4,PAYMENT,WWW.MONEYSUPERMARK,,,,
23/01/2017,-7.1,PAYMENT,THE ENTERTAINER,,,,
23/01/2017,-5.89,PAYMENT,JCF CAR CLINIC,,,,
23/01/2017,-6.7,PAYMENT,SAINSBURYS S/MKT,,,,
23/01/2017,-3.9,PAYMENT,K10,,,,
23/01/2017,-17,PAYMENT,THE LAWN BAKERY,,,,
23/01/2017,-10.05,PAYMENT,VILLAGE FLORIST,,,,
23/01/2017,-2.6,PAYMENT,RINGGO,,,,
23/01/2017,-388.27,PAYMENT,CO-OP GROUP,,,,
23/01/2017,-25.23,PAYMENT,LE PAIN QUOTIDIEN,,,,
23/01/2017,-4.35,PAYMENT,THE NORBITON AND D,,,,
23/01/2017,-6.58,PAYMENT,VITAL INGREDIENT,,,,
23/01/2017,-10.2,OTH,GOOGLE,,,,
23/01/2017,-5.8,PAYMENT,STEAMGAMES.COM,,,,
20/01/2017,-1015.8,PAYMENT,THE WYCH ELM,,,,
20/01/2017,1015.8,FT,CO-OP GROUP,,,,
20/01/2017,388.27,FT,CO-OP GROUP,,,,
20/01/2017,-6.94,PAYMENT,WICKES,,,,
20/01/2017,-6.6,PAYMENT,STARBUCKS,,,,
20/01/2017,-5.59,PAYMENT,CO-OP GROUP,,,,
20/01/2017,-10,PAYMENT,CO-OP GROUP,,,,
20/01/2017,-4.98,PAYMENT,GAP,,,,
20/01/2017,-21.6,PAYMENT,RINGGO,,,,
20/01/2017,-4.45,OTH,RINGGO,,,,
20/01/2017,-13.29,PAYMENT,ICON HAIRDRESSING,,,,
20/01/2017,-5.36,PAYMENT,RINGGO,,,,
20/01/2017,-15.66,PAYMENT,UNIQLO (EUROPE) LT,,,,
20/01/2017,-11.81,PAYMENT,RINGGO,,,,
20/01/2017,-11.1,PAYMENT,RINGGO,,,,
20/01/2017,-6.26,PAYMENT,JOHN LEWIS,,,,
20/01/2017,-11.81,PAYMENT,JOHN LEWIS,,,,
19/01/2017,-6120,PAYMENT,WAITROSE,,,,
19/01/2017,6120,FT,BUSABA EATHAI,,,,
19/01/2017,-7.09,PAYMENT,BENTALLS KINGSTON,,,,
19/01/2017,-2.1,PAYMENT,COSTA COFFEE,,,,
19/01/2017,-4.8,OTH,THE BEER HOUSE,,,,
19/01/2017,-21.6,PAYMENT,K10,,,,
19/01/2017,-5.24,OTH,CO-OP GROUP PETROL,,,,
19/01/2017,-4.45,PAYMENT,COSTA COFFEE,,,,
19/01/2017,-6.99,PAYMENT,CO-OP GROUP,,,,
19/01/2017,-2.45,PAYMENT,POD,,,,
19/01/2017,-7.99,PAYMENT,BOATERS,,,,
19/01/2017,-5.9,PAYMENT,TEX LEWISHAM,,,,
19/01/2017,-3.62,PAYMENT,BOATERS,,,,
19/01/2017,-37.77,CASH,BOATERS,,,,
18/01/2017,-10,CASH,LUCY WHITE,,,,
18/01/2017,-2.4,PAYMENT,JEZ PERSONAL ACC,,,,
18/01/2017,-3.9,OTH,JOHN LEWIS FINANCIAL,,,,
18/01/2017,-21.6,PAYMENT,THE WYCH ELM,,,,
18/01/2017,-4.05,OTH,RINGGO,,,,
18/01/2017,-2.6,PAYMENT,LEWISHAM PKGFINE,,,,
18/01/2017,-3.25,PAYMENT,BIG YELLOW S S KIN,,,,
18/01/2017,-36.65,PAYMENT,LEWISHAM PKGFINE,,,,
18/01/2017,-2.03,PAYMENT,CO-OP GROUP,,,,
18/01/2017,-67.93,PAYMENT,THE DUKE,,,,
18/01/2017,-49.89,DIRECTDEBIT,THE DUKE,,,,
18/01/2017,-20,DIRECTDEBIT,ANYVAN,,,,
17/01/2017,-380,CASH,RINGGO,,,,
17/01/2017,375,FT,CHILANGO'S,,,,
17/01/2017,-2.4,PAYMENT,GIPSY MOTH,,,,
17/01/2017,-1.85,PAYMENT,GIPSY MOTH,,,,
17/01/2017,-17.95,PAYMENT,RINGGO,,,,
17/01/2017,-5.95,PAYMENT,PASHA DELI,,,,
